date,Surface Skin temperature,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage,Total precipitation rate
22/11/1999,288.420502,1.72E-05,725.716064,288.466095,0.01345214,9.18E-06,0,982.816895,9.18E-06
23/11/1999,288.711395,1.92E-05,725.25824,288.791382,0.009209069,6.81E-06,0,981.862488,6.81E-06
24/11/1999,287.3815,1.68E-05,724.736694,287.405914,0.008030721,5.17E-06,0,980.746826,5.17E-06
25/11/1999,286.614502,1.86E-05,724.179688,286.657257,0.014774101,2.23E-05,0,980.365662,2.23E-05
26/11/1999,286.40213,1.81E-05,723.76947,286.466003,0.023904303,4.47E-05,1.04E-10,981.443787,4.47E-05
27/11/1999,283.702332,1.66E-05,723.638306,283.622131,0.012957214,1.11E-05,8.42E-09,982.192566,1.11E-05
28/11/1999,285.31189,2.23E-05,723.473938,285.626221,0.006119681,5.64E-06,0,981.237732,5.64E-06
29/11/1999,286.898621,2.08E-05,723.207947,287.100372,0.017948359,4.18E-05,0,981.129639,4.18E-05
30/11/1999,282.945557,2.22E-05,723.111267,282.993958,0.010067248,2.14E-05,4.46E-07,981.760254,2.18E-05
1/12/1999,278.523315,1.89E-05,723.018311,278.392914,0.006645398,2.18E-05,2.95E-07,981.678223,2.21E-05
2/12/1999,279.993469,2.33E-05,722.918213,280.071686,0.004929703,1.00E-05,6.90E-08,981.235901,1.01E-05
3/12/1999,285.078522,2.45E-05,722.713196,285.347321,0.011141247,1.57E-05,1.94E-08,980.262878,1.58E-05
4/12/1999,287.493134,2.34E-05,722.449951,287.719055,0.006358078,7.98E-06,0,979.090332,7.98E-06
5/12/1999,289.380798,2.47E-05,722.0578,289.658081,0.018188337,4.57E-05,2.83E-11,979.120544,4.57E-05
6/12/1999,285.423126,1.50E-05,721.750977,285.346252,0.006079375,8.13E-06,2.14E-09,979.385681,8.13E-06
7/12/1999,280.652039,1.42E-05,721.447876,280.491791,0.002613686,1.05E-06,0,978.597412,1.05E-06
8/12/1999,282.503815,1.59E-05,721.053772,282.557312,0.006225592,2.61E-06,2.87E-10,977.486572,2.61E-06
9/12/1999,287.166046,1.61E-05,720.60083,287.285339,0.038099423,3.30E-05,0,977.433777,3.30E-05
10/12/1999,288.105927,1.94E-05,720.32843,288.17804,0.016977644,3.81E-05,1.12E-11,978.719666,3.81E-05
11/12/1999,284.773376,1.50E-05,720.295288,284.696045,0.008369126,1.40E-05,0,979.458191,1.40E-05
12/12/1999,286.050385,1.65E-05,720.313477,286.141266,0.017235773,1.95E-05,2.12E-08,979.428223,1.95E-05
13/12/1999,287.095978,1.80E-05,720.557312,287.105194,0.02824783,0.000114256,0,983.093018,0.000114256
14/12/1999,285.37384,1.54E-05,721.740845,285.343384,0.024301378,5.35E-05,4.36E-08,988.252869,5.36E-05
15/12/1999,283.620758,1.49E-05,723.315918,283.657166,0.009216204,1.06E-05,1.17E-09,989.456421,1.06E-05
16/12/1999,282.61319,1.81E-05,724.547791,282.681305,0.015663803,3.67E-05,5.07E-08,990.009033,3.68E-05
17/12/1999,281.784637,2.03E-05,725.539795,281.983368,0.007836502,1.69E-05,1.05E-08,990.438049,1.69E-05
18/12/1999,282.084137,1.99E-05,726.239502,282.163818,0.017700914,3.85E-05,3.45E-07,990.819031,3.88E-05
19/12/1999,284.989441,1.60E-05,727.003296,285.019958,0.029833034,7.22E-05,6.08E-11,993.655701,7.22E-05
20/12/1999,283.909027,1.43E-05,728.160278,283.854828,0.031072872,2.54E-05,3.43E-11,996.232239,2.54E-05
21/12/1999,283.405151,1.40E-05,729.404419,283.403168,0.025661625,6.13E-05,3.89E-09,998.389221,6.13E-05
22/12/1999,281.712769,1.15E-05,730.903748,281.511566,0.026438994,3.05E-05,6.23E-07,1000.90881,3.11E-05
23/12/1999,279.810272,1.13E-05,732.332703,279.718414,0.006670781,1.18E-06,0,1001.42719,1.18E-06
24/12/1999,279.945618,1.62E-05,733.302002,279.963074,0.004521317,3.40E-06,9.77E-07,1000.46777,4.37E-06
25/12/1999,276.407501,1.26E-05,733.805237,276.233643,0.003854453,6.30E-06,4.47E-07,999.513855,6.75E-06
26/12/1999,276.349182,1.73E-05,734.033142,276.313995,0.002148139,3.32E-06,1.00E-07,998.86377,3.42E-06
27/12/1999,279.501404,1.59E-05,734.032898,279.600769,0.005870659,4.49E-06,8.73E-11,997.621704,4.49E-06
28/12/1999,278.550507,1.41E-05,733.86261,278.571808,0.002558992,1.91E-06,3.78E-08,996.522217,1.94E-06
29/12/1999,279.254059,1.51E-05,733.583008,279.241425,0.00392556,2.44E-06,1.29E-10,995.491943,2.44E-06
30/12/1999,282.804657,1.61E-05,733.240784,283.006012,0.00715204,7.40E-06,2.81E-08,994.654785,7.43E-06
31/12/1999,286.506439,1.32E-05,732.863098,286.710754,0.008796406,2.73E-06,0,993.660095,2.73E-06
1/1/2000,286.64267,1.24E-05,732.434265,286.822876,0.012891745,8.37E-06,6.89E-12,993.004883,8.37E-06
2/1/2000,287.981781,1.29E-05,732.050476,288.079315,0.014822736,2.14E-05,0,993.157593,2.14E-05
3/1/2000,289.100983,1.47E-05,731.831665,289.237122,0.009695916,4.53E-06,0,993.011353,4.53E-06
4/1/2000,284.889587,1.71E-05,731.555176,284.849884,0.009014743,2.70E-05,7.77E-07,992.74408,2.77E-05
5/1/2000,280.751465,1.53E-05,731.384766,280.618652,0.009853891,2.80E-05,1.11E-08,993.673279,2.81E-05
6/1/2000,280.526093,1.43E-05,731.362793,280.585388,0.011102515,1.18E-05,1.35E-07,994.122314,1.19E-05
7/1/2000,282.248901,1.55E-05,731.282715,282.321716,0.005374319,6.18E-06,0,993.534058,6.18E-06
8/1/2000,283.901733,1.48E-05,731.114868,283.989166,0.011388521,2.07E-05,4.25E-10,993.297668,2.07E-05
9/1/2000,287.985413,1.31E-05,731.110413,288.113892,0.044254378,4.98E-05,0,994.984802,4.98E-05
10/1/2000,286.642456,1.92E-05,731.735474,286.677643,0.027908631,9.61E-05,2.47E-08,999.484497,9.61E-05
11/1/2000,285.767517,2.55E-05,733.151855,286.009949,0.010507435,2.89E-05,1.46E-10,1002.48151,2.89E-05
12/1/2000,286.29422,2.02E-05,734.294617,286.558624,0.008292657,9.78E-06,0,1001.96826,9.78E-06
13/1/2000,286.297668,2.20E-05,734.991516,286.420044,0.014595093,4.91E-05,4.86E-08,1002.44623,4.91E-05
14/1/2000,281.565216,2.30E-05,735.705505,281.57605,0.005391847,3.64E-05,0,1003.7359,3.64E-05
15/1/2000,278.900696,1.92E-05,736.460022,278.817413,0.002603349,6.39E-06,4.02E-08,1003.5954,6.43E-06
16/1/2000,283.81842,2.10E-05,736.950195,284.045563,0.007130818,3.34E-05,2.10E-07,1003.48273,3.36E-05
17/1/2000,283.924377,1.82E-05,737.477844,283.910248,0.012601634,2.21E-05,6.83E-07,1003.98358,2.28E-05
18/1/2000,283.777863,1.54E-05,737.994019,283.773376,0.021062546,5.05E-05,4.13E-06,1005.52234,5.46E-05
19/1/2000,281.588043,1.30E-05,738.696045,281.477264,0.010775551,4.16E-06,2.02E-07,1006.58569,4.37E-06
20/1/2000,281.136383,1.95E-05,739.373535,281.051025,0.018643685,7.43E-05,1.19E-05,1008.82257,8.63E-05
21/1/2000,275.774658,2.19E-05,740.560181,275.531799,0.005929802,4.51E-05,2.36E-06,1012.28589,4.74E-05
22/1/2000,276.864044,1.73E-05,741.680969,276.739685,0.007314248,7.30E-06,4.01E-06,1012.88995,1.13E-05
23/1/2000,281.520538,1.60E-05,742.756165,281.640594,0.026256355,0.000104854,4.30E-06,1016.16223,0.000109159
24/1/2000,279.526855,1.52E-05,744.718384,279.483368,0.019844463,7.02E-05,3.43E-06,1021.73657,7.37E-05
25/1/2000,274.549011,2.24E-05,747.013794,274.262451,0.004662643,1.46E-05,4.70E-05,1025.71082,6.16E-05
26/1/2000,275.961029,1.95E-05,748.923035,276.013611,0.009248311,3.28E-05,1.88E-06,1027.4762,3.47E-05
27/1/2000,274.918945,1.69E-05,750.711609,274.785126,0.006279647,3.84E-06,3.96E-07,1027.36548,4.23E-06
28/1/2000,276.577911,1.75E-05,752.068115,276.578033,0.012510257,4.49E-05,1.00E-05,1028.21533,5.50E-05
29/1/2000,279.409393,1.52E-05,753.647583,279.326508,0.034564633,9.29E-05,9.09E-06,1032.79309,0.000102039
30/1/2000,279.538452,1.36E-05,756.166687,279.649017,0.034593564,9.77E-05,2.03E-05,1040.06445,0.000117969
31/1/2000,275.636261,1.10E-05,759.604492,275.352112,0.011097488,1.18E-06,7.13E-07,1043.54285,1.90E-06
1/2/2000,278.791931,1.53E-05,762.27124,278.82489,0.009590125,1.76E-05,1.73E-06,1043.39746,1.93E-05
2/2/2000,279.480011,1.51E-05,764.074524,279.39447,0.006774837,7.87E-06,2.03E-07,1042.99463,8.08E-06
3/2/2000,280.691376,1.96E-05,765.168579,280.801392,0.005635428,2.61E-06,2.13E-07,1042.11646,2.82E-06
4/2/2000,283.06665,2.26E-05,765.635315,283.207275,0.00500724,9.39E-06,8.00E-09,1040.7113,9.40E-06
5/2/2000,278.645538,1.84E-05,765.666931,278.467896,0.003823675,6.02E-06,2.66E-07,1039.39771,6.28E-06
6/2/2000,279.477295,1.87E-05,765.487976,279.346313,0.003996002,8.65E-06,9.88E-07,1038.60022,9.64E-06
7/2/2000,282.169617,2.27E-05,765.292725,282.301514,0.007986305,3.86E-05,6.61E-10,1038.7356,3.86E-05
8/2/2000,283.246429,1.77E-05,765.220093,283.382355,0.006988057,5.75E-06,0,1038.60376,5.75E-06
9/2/2000,284.141479,1.91E-05,765.042114,284.279938,0.006749241,3.17E-06,4.75E-11,1037.41541,3.17E-06
10/2/2000,284.655731,2.58E-05,764.660156,284.797791,0.00286887,3.83E-06,0,1035.83887,3.83E-06
11/2/2000,286.637299,2.15E-05,764.090576,286.686523,0.012279027,2.13E-05,3.34E-09,1034.57861,2.14E-05
12/2/2000,286.684631,1.60E-05,763.673218,286.619141,0.025274038,4.64E-05,1.15E-06,1035.6427,4.76E-05
13/2/2000,286.248047,1.75E-05,763.826416,286.261963,0.028434802,3.16E-05,1.05E-07,1037.41272,3.17E-05
14/2/2000,287.365784,2.09E-05,764.477661,287.215729,0.030302681,0.000118765,8.57E-09,1041.64832,0.000118774
15/2/2000,284.984436,1.99E-05,766.059387,284.795593,0.005674963,2.33E-06,6.16E-09,1044.66931,2.34E-06
16/2/2000,287.285004,2.44E-05,767.032227,287.413391,0.002831073,5.32E-07,0,1042.85681,5.32E-07
17/2/2000,284.261536,2.23E-05,767.215454,284.135681,0.005171156,1.17E-05,2.24E-09,1041.23047,1.17E-05
18/2/2000,287.576569,1.76E-05,767.095764,287.531067,0.019729517,2.80E-05,4.35E-07,1041.06848,2.84E-05
19/2/2000,289.598511,1.69E-05,767.018433,289.498047,0.009323016,6.11E-06,0,1040.90527,6.11E-06
20/2/2000,282.985199,1.87E-05,766.895874,282.637299,0.011544808,3.40E-05,2.47E-07,1040.98267,3.42E-05
21/2/2000,282.649231,2.41E-05,766.885315,282.524414,0.003620835,4.33E-06,0,1040.80078,4.33E-06
22/2/2000,284.002655,2.55E-05,766.633118,283.949982,0.001677346,4.62E-07,1.39E-10,1038.83398,4.62E-07
23/2/2000,287.345947,2.34E-05,766.10199,287.271942,0.00316346,4.07E-06,9.16E-10,1036.8739,4.07E-06
24/2/2000,289.784393,2.37E-05,765.436523,289.74585,0.015322318,2.64E-05,0,1036.07324,2.64E-05
25/2/2000,289.383392,2.69E-05,764.844849,289.382996,0.008032806,1.34E-05,8.04E-09,1035.5083,1.34E-05
26/2/2000,289.857391,2.36E-05,764.252808,289.776093,0.009358422,1.75E-05,0,1034.48218,1.75E-05
27/2/2000,286.779236,2.37E-05,763.743591,286.609222,0.010616394,3.67E-05,2.72E-09,1034.50452,3.67E-05
28/2/2000,286.000153,2.35E-05,763.373108,285.738098,0.003383253,5.11E-06,3.39E-10,1034.18591,5.11E-06
29/2/2000,286.491608,2.76E-05,762.884094,286.472565,0.003971748,3.84E-06,7.28E-09,1032.44446,3.85E-06
1/3/2000,289.021515,2.99E-05,762.183777,289.214478,0.004814084,2.47E-06,0,1030.23486,2.47E-06
2/3/2000,288.868347,2.58E-05,761.264038,288.770081,0.000889918,1.06E-07,0,1027.83911,1.06E-07
3/3/2000,287.296478,2.66E-05,760.227478,287.229187,0.007283717,9.19E-06,3.08E-09,1026.01514,9.20E-06
4/3/2000,287.191315,2.37E-05,759.227783,287.216217,0.013605973,4.34E-05,0,1025.65955,4.34E-05
5/3/2000,286.737061,2.35E-05,758.481812,286.449219,0.004745243,3.03E-06,1.58E-09,1025.6759,3.03E-06
6/3/2000,288.259827,3.02E-05,757.7005,288.333954,0.002692363,6.51E-06,5.74E-08,1023.85883,6.57E-06
7/3/2000,288.910828,3.28E-05,756.826782,289.012604,0.005583817,1.61E-05,9.21E-09,1022.04602,1.61E-05
8/3/2000,291.343292,2.98E-05,755.937927,291.379486,0.007962048,1.86E-05,0,1020.66644,1.86E-05
9/3/2000,290.736908,2.82E-05,755.128235,290.692291,0.013290589,2.30E-05,0,1019.63513,2.30E-05
10/3/2000,291.05603,2.37E-05,754.402588,290.839844,0.025149299,7.42E-05,0,1021.28186,7.42E-05
11/3/2000,290.392914,2.65E-05,754.437378,290.383423,0.025032654,9.84E-05,0,1025.78955,9.84E-05
12/3/2000,284.803864,2.29E-05,755.288025,284.474213,0.010645992,2.90E-05,6.60E-08,1028.7627,2.91E-05
13/3/2000,283.568024,2.87E-05,756.050598,283.287659,0.004113352,1.18E-05,8.50E-10,1028.27209,1.18E-05
14/3/2000,285.667786,3.07E-05,756.282471,285.591492,0.002566864,6.18E-06,0,1026.5238,6.18E-06
15/3/2000,288.632202,2.73E-05,756.011536,288.63382,0.004861169,7.07E-06,0,1024.43774,7.07E-06
16/3/2000,291.230774,2.47E-05,755.698364,291.27301,0.028194897,0.000125686,0,1027.20105,0.000125686
17/3/2000,289.921722,2.16E-05,756.452881,289.626587,0.024352849,3.98E-05,0,1031.75549,3.98E-05
18/3/2000,287.309723,2.32E-05,757.42627,287.09552,0.013093966,2.51E-05,2.30E-08,1032.33459,2.52E-05
19/3/2000,288.264618,1.92E-05,758.349365,288.053497,0.038092569,0.000115731,2.54E-10,1036.22693,0.000115732
20/3/2000,287.704681,2.54E-05,760.418518,287.456848,0.026080301,0.000134995,0,1043.94226,0.000134995
21/3/2000,288.179108,2.90E-05,763.419983,288.045837,0.012110427,1.40E-05,0,1047.48193,1.40E-05
22/3/2000,288.66391,2.75E-05,765.523804,288.454071,0.006509139,3.69E-06,1.35E-11,1045.76208,3.69E-06
23/3/2000,288.729919,2.81E-05,766.560669,288.540619,0.010805848,2.82E-05,0,1044.55151,2.82E-05
24/3/2000,290.171448,2.99E-05,767.140442,290.014648,0.010113096,8.08E-06,0,1043.5575,8.08E-06
25/3/2000,290.782135,3.23E-05,767.31897,290.707031,0.023628833,3.74E-05,0,1042.66309,3.74E-05
26/3/2000,291.868286,3.31E-05,767.512939,291.777466,0.031754579,7.20E-05,0,1044.18359,7.20E-05
27/3/2000,289.669525,3.04E-05,768.105225,289.73468,0.028245986,7.66E-05,0,1047.16895,7.66E-05
28/3/2000,288.033539,4.10E-05,769.032654,287.88327,0.006820467,1.29E-05,0,1047.82666,1.29E-05
29/3/2000,288.438446,3.13E-05,769.31781,288.279633,0.009239023,1.04E-05,0,1045.40686,1.04E-05
30/3/2000,291.003967,2.63E-05,769.438293,290.915863,0.039939631,0.00011674,0,1047.85352,0.00011674
31/3/2000,290.59549,2.65E-05,770.428894,290.244598,0.018309793,1.54E-05,0,1050.7373,1.54E-05
1/4/2000,289.875122,3.02E-05,771.3573,289.700043,0.026445892,8.81E-05,3.76E-10,1052.28503,8.81E-05
2/4/2000,290.58429,2.87E-05,772.91449,290.495697,0.018748054,8.12E-05,0,1056.04016,8.12E-05
3/4/2000,290.834045,3.13E-05,775.002075,290.700226,0.013784456,4.41E-05,1.58E-09,1058.09448,4.41E-05
4/4/2000,288.930023,3.03E-05,776.811646,288.717316,0.015596973,4.39E-05,0,1058.71484,4.39E-05
5/4/2000,284.979858,3.70E-05,778.136597,284.692688,0.008758023,2.99E-05,1.50E-08,1058.729,2.99E-05
6/4/2000,288.668182,3.70E-05,778.898865,288.703094,0.013366655,2.18E-05,0,1057.65491,2.18E-05
7/4/2000,289.733734,3.51E-05,779.035583,289.627899,0.006276781,8.39E-06,1.06E-10,1055.64612,8.39E-06
8/4/2000,289.316467,3.49E-05,778.702209,289.225189,0.010441279,3.32E-05,0,1054.16553,3.32E-05
9/4/2000,284.640106,3.76E-05,778.351013,284.331268,0.010695158,3.90E-05,1.28E-07,1053.94373,3.91E-05
10/4/2000,286.108093,3.97E-05,778.210876,286.075012,0.008416024,3.59E-05,5.56E-08,1053.61377,3.60E-05
11/4/2000,289.678772,3.51E-05,777.992737,289.647766,0.004486173,6.03E-06,0,1051.9353,6.03E-06
12/4/2000,290.931763,3.49E-05,777.358276,290.773132,0.010689391,1.03E-05,0,1049.59802,1.03E-05
13/4/2000,288.992279,3.38E-05,776.419617,288.840515,0.015978588,2.38E-05,0,1047.87024,2.38E-05
14/4/2000,289.435059,2.75E-05,775.460327,289.2211,0.018915979,3.84E-05,0,1047.58923,3.84E-05
15/4/2000,290.862946,2.83E-05,774.815979,290.567383,0.02381698,4.38E-05,0,1048.5592,4.38E-05
16/4/2000,291.919952,3.26E-05,774.577515,291.610992,0.019032218,3.09E-05,0,1049.01099,3.09E-05
17/4/2000,291.512573,3.88E-05,774.266846,291.397949,0.020438461,5.21E-05,0,1049.20288,5.21E-05
18/4/2000,290.678925,3.58E-05,774.086304,290.456268,0.010943729,2.55E-05,0,1049.00793,2.55E-05
19/4/2000,291.34433,3.35E-05,773.915833,291.012604,0.024583696,3.59E-05,0,1048.44934,3.59E-05
20/4/2000,291.743896,3.82E-05,773.675476,291.582916,0.008972825,1.45E-05,0,1047.35156,1.45E-05
21/4/2000,291.231628,3.83E-05,773.222717,291.067322,0.007684408,2.74E-05,0,1045.62573,2.74E-05
22/4/2000,289.347595,3.77E-05,772.749451,289.005188,0.013735952,2.41E-05,0,1044.32825,2.41E-05
23/4/2000,290.289032,3.85E-05,772.15564,290.096008,0.013739627,2.35E-05,0,1042.99207,2.35E-05
24/4/2000,291.644684,3.50E-05,771.629395,291.601654,0.027061177,0.000105727,0,1044.65356,0.000105727
25/4/2000,291.044891,3.97E-05,771.998535,290.83316,0.012502817,5.16E-05,0,1047.5542,5.16E-05
26/4/2000,289.874054,3.82E-05,772.541321,289.504364,0.014177141,4.21E-05,0,1047.88843,4.21E-05
27/4/2000,290.415833,3.78E-05,772.656921,290.140656,0.014004071,1.15E-05,0,1046.72266,1.15E-05
28/4/2000,291.149658,4.19E-05,772.384644,291.12439,0.019620789,6.21E-05,0,1046.12646,6.21E-05
29/4/2000,290.743317,4.32E-05,772.244385,290.456787,0.006614825,5.84E-06,0,1045.15137,5.84E-06
30/4/2000,291.221497,4.37E-05,771.638062,291.054657,0.012563673,1.46E-05,0,1042.34509,1.46E-05
1/5/2000,293.976379,5.00E-05,770.604492,294.379028,0.007281124,1.30E-05,0,1039.41418,1.30E-05
2/5/2000,294.526642,4.29E-05,769.172913,294.510468,0.007065188,1.14E-05,0,1036.20654,1.14E-05
3/5/2000,294.693481,3.84E-05,767.684265,294.644318,0.016964749,1.54E-05,0,1033.8739,1.54E-05
4/5/2000,294.428009,3.86E-05,766.210449,294.309906,0.018980136,1.35E-05,0,1031.6217,1.35E-05
5/5/2000,294.43808,4.17E-05,764.674072,294.269867,0.003372723,1.48E-06,0,1028.81677,1.48E-06
6/5/2000,295.738647,4.16E-05,762.961487,295.574127,0.006253149,4.33E-06,0,1025.41943,4.33E-06
7/5/2000,295.920013,4.64E-05,761.098206,295.901703,0.006282142,6.71E-06,0,1022.09827,6.71E-06
8/5/2000,296.274048,4.90E-05,759.101868,296.274994,0.01059835,1.70E-05,0,1018.94733,1.70E-05
9/5/2000,296.599701,4.62E-05,757.047302,296.529205,0.011336138,5.41E-06,0,1015.75531,5.41E-06
10/5/2000,295.847717,4.66E-05,754.919739,295.759399,0.006287973,6.92E-06,0,1012.13074,6.92E-06
11/5/2000,296.819214,4.48E-05,752.772949,296.542847,0.003476252,9.44E-07,0,1008.62775,9.44E-07
12/5/2000,296.489075,4.27E-05,750.530823,296.289886,0.0043072,7.76E-07,0,1004.83655,7.76E-07
13/5/2000,298.405426,4.75E-05,748.269104,298.318604,0.017642856,2.68E-05,0,1002.11932,2.68E-05
14/5/2000,296.740143,4.51E-05,746.142761,296.523956,0.00359766,3.57E-06,0,999.213684,3.57E-06
15/5/2000,294.682312,5.14E-05,743.940552,294.551056,0.003723108,3.63E-06,0,995.417725,3.63E-06
16/5/2000,295.66922,4.90E-05,741.633606,295.561035,0.011138804,2.32E-05,0,992.206299,2.32E-05
17/5/2000,296.675568,4.07E-05,739.343567,296.564026,0.009186693,8.72E-06,0,989.432251,8.72E-06
18/5/2000,298.534698,4.76E-05,737.138855,298.424652,0.01565237,1.97E-05,0,986.916687,1.97E-05
19/5/2000,297.397797,4.59E-05,734.991516,297.252502,0.003733873,4.75E-06,0,983.720032,4.75E-06
20/5/2000,298.390289,4.02E-05,732.846985,298.159302,0.019053012,2.31E-05,0,981.091675,2.31E-05
21/5/2000,296.675812,4.06E-05,730.845337,296.442932,0.012105529,1.77E-05,0,979.210693,1.77E-05
22/5/2000,296.722351,4.15E-05,729.008606,296.549683,0.016972594,3.05E-05,0,977.663757,3.05E-05
23/5/2000,296.732697,4.05E-05,727.336365,296.451569,0.007878591,6.94E-06,0,975.651794,6.94E-06
24/5/2000,298.760071,3.51E-05,725.6073,298.540802,0.02251485,3.09E-05,0,973.762024,3.09E-05
25/5/2000,298.249664,4.04E-05,724.043701,298.036865,0.017483544,2.12E-05,0,972.640381,2.12E-05
26/5/2000,297.978271,3.54E-05,722.490723,297.626434,0.0128019,6.79E-06,0,970.494568,6.79E-06
27/5/2000,298.950562,3.95E-05,720.859131,298.718842,0.007465791,3.58E-06,0,967.79248,3.58E-06
28/5/2000,298.912964,3.64E-05,719.190247,298.636047,0.027234888,3.60E-05,0,966.046082,3.60E-05
29/5/2000,297.69519,3.83E-05,717.772339,297.425323,0.014047159,2.34E-05,0,965.171997,2.34E-05
30/5/2000,296.727905,3.24E-05,716.512329,296.359711,0.017021218,1.73E-05,0,963.725098,1.73E-05
31/5/2000,298.000336,3.50E-05,715.26416,297.611328,0.025976056,2.11E-05,0,962.477478,2.11E-05
1/6/2000,298.463684,3.86E-05,714.068604,298.005219,0.013326628,1.76E-05,0,960.883728,1.76E-05
2/6/2000,299.961578,4.16E-05,712.856689,299.665222,0.007767222,6.64E-06,0,958.453796,6.64E-06
3/6/2000,298.012726,4.45E-05,711.430115,297.676361,0.014133235,2.62E-05,0,955.96875,2.62E-05
4/6/2000,298.309418,3.37E-05,709.986572,297.875153,0.028559748,4.27E-05,0,955.214844,4.27E-05
5/6/2000,298.628448,3.57E-05,708.815552,298.325226,0.030040927,4.51E-05,0,955.683777,4.51E-05
6/6/2000,297.860291,3.67E-05,707.832397,297.507202,0.00903035,8.37E-06,0,954.682739,8.37E-06
7/6/2000,295.689301,3.52E-05,706.750854,295.266571,0.009870281,1.22E-05,0,952.4104,1.22E-05
8/6/2000,297.08902,4.32E-05,705.578552,296.995941,0.018095737,5.31E-05,0,951.627258,5.31E-05
9/6/2000,298.248474,4.55E-05,704.466248,298.178223,0.012289768,2.23E-05,0,950.878357,2.23E-05
10/6/2000,298.93399,4.32E-05,703.308533,298.798492,0.01548366,1.68E-05,0,948.592285,1.68E-05
11/6/2000,299.316864,4.59E-05,702.143005,299.273285,0.019184463,6.40E-05,0,947.996704,6.40E-05
12/6/2000,300.366425,4.84E-05,701.281616,300.488708,0.005242889,1.11E-05,0,946.962341,1.11E-05
13/6/2000,299.902283,4.73E-05,700.277588,299.858551,0.028057328,8.10E-05,0,946.425049,8.10E-05
14/6/2000,299.041962,3.93E-05,699.466309,298.645935,0.036742881,5.14E-05,0,947.773132,5.14E-05
15/6/2000,299.503632,3.97E-05,698.900085,299.233704,0.027140852,4.52E-05,0,948.353516,4.52E-05
16/6/2000,300.053558,4.16E-05,698.450012,299.894165,0.016596766,1.94E-05,0,947.385864,1.94E-05
17/6/2000,299.614349,4.14E-05,697.788025,299.377136,0.014288698,1.35E-05,0,945.204773,1.35E-05
18/6/2000,299.135773,4.05E-05,696.94873,298.915131,0.01293473,2.22E-05,0,943.102295,2.22E-05
19/6/2000,299.418976,3.90E-05,696.114807,299.128174,0.023890127,3.10E-05,0,941.752197,3.10E-05
20/6/2000,300.589447,3.75E-05,695.327576,300.194427,0.032304175,3.99E-05,0,941.419861,3.99E-05
21/6/2000,300.507202,4.15E-05,694.619812,300.317352,0.022691688,2.32E-05,0,940.542908,2.32E-05
22/6/2000,299.588562,4.12E-05,693.873352,299.333496,0.032161504,5.29E-05,0,940.001587,5.29E-05
23/6/2000,300.082611,4.67E-05,693.27002,299.819397,0.038682662,8.27E-05,0,941.671326,8.27E-05
24/6/2000,299.58255,4.99E-05,692.923157,299.533905,0.022115741,6.98E-05,0,943.408997,6.98E-05
25/6/2000,299.628052,4.75E-05,692.795349,299.559235,0.02698487,6.84E-05,0,944.373413,6.84E-05
26/6/2000,299.460022,4.94E-05,692.84967,299.438507,0.027331352,5.29E-05,0,944.984741,5.29E-05
27/6/2000,299.037567,4.47E-05,692.937805,298.856964,0.033281069,7.83E-05,0,945.937622,7.83E-05
28/6/2000,299.4198,4.41E-05,693.378601,299.250122,0.035174187,0.000103998,0,949.32843,0.000103998
29/6/2000,298.837341,4.38E-05,694.397522,298.572388,0.034532011,7.82E-05,0,952.561401,7.82E-05
30/6/2000,298.720886,4.41E-05,695.482239,298.333527,0.027230466,3.48E-05,0,953.459351,3.48E-05
1/7/2000,299.681549,5.52E-05,696.156921,299.741089,0.015793182,2.61E-05,0,951.668823,2.61E-05
2/7/2000,299.619873,5.40E-05,696.31488,299.703674,0.018088799,2.04E-05,0,948.870544,2.04E-05
3/7/2000,299.811188,5.27E-05,696.087585,299.819702,0.01273717,2.71E-05,0,946.205078,2.71E-05
4/7/2000,300.574493,5.02E-05,695.623962,300.432892,0.016588623,4.13E-05,0,944.432495,4.13E-05
5/7/2000,300.958008,4.64E-05,695.178711,300.826935,0.028115047,5.52E-05,0,944.055969,5.52E-05
6/7/2000,301.568146,4.79E-05,694.862549,301.439789,0.023131756,3.73E-05,0,943.696899,3.73E-05
7/7/2000,300.850128,4.77E-05,694.543518,300.736237,0.025357274,5.94E-05,0,943.492859,5.94E-05
8/7/2000,300.327972,4.20E-05,694.288757,300.069244,0.019702356,3.75E-05,0,943.299683,3.75E-05
9/7/2000,300.036652,4.15E-05,694.029053,299.841339,0.023060665,4.25E-05,0,942.996216,4.25E-05
10/7/2000,300.720215,4.32E-05,693.897705,300.504547,0.03792527,0.000101713,0,945.073059,0.000101713
11/7/2000,300.876282,4.63E-05,694.155701,300.591064,0.022134306,2.57E-05,0,946.326355,2.57E-05
12/7/2000,301.267426,4.12E-05,694.273071,300.978607,0.033814352,4.84E-05,0,945.433044,4.84E-05
13/7/2000,300.568146,4.02E-05,694.301697,300.204956,0.031541444,3.33E-05,0,945.268127,3.33E-05
14/7/2000,300.498474,4.44E-05,694.280273,300.229889,0.031592466,7.51E-05,0,946.032532,7.51E-05
15/7/2000,300.657043,4.72E-05,694.516968,300.409698,0.025475556,5.60E-05,0,947.239624,5.60E-05
16/7/2000,300.29364,4.34E-05,694.896057,300.014984,0.0224781,2.82E-05,0,946.608032,2.82E-05
