date,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage
22/10/1980,2.67E-05,775.996826,287.8815,2.94E-07,4.73E-07,0,1069.19397
23/10/1980,2.80E-05,775.338257,287.864532,3.22E-07,5.86E-07,0,1066.79395
24/10/1980,2.04E-05,774.459473,284.32312,4.86E-06,4.77E-05,0,1066.40332
25/10/1980,2.49E-05,774.100708,286.315826,6.11E-06,0.000123035,0,1071.57214
26/10/1980,1.88E-05,774.99176,281.005127,2.01E-06,5.43E-05,2.18E-07,1076.72864
27/10/1980,1.92E-05,776.664062,282.352875,1.64E-06,6.96E-05,0,1080.06519
28/10/1980,2.16E-05,778.346924,286.31073,2.55E-06,3.16E-05,0,1082.29041
29/10/1980,1.11E-05,779.806763,284.243683,4.19E-07,3.73E-07,0,1081.95544
30/10/1980,2.02E-05,781.172974,283.112061,4.84E-06,0.000277488,8.68E-08,1091.36694
31/10/1980,2.29E-05,784.489868,283.073914,6.67E-07,3.60E-07,0,1100.18188
1/11/1980,2.41E-05,787.179016,283.693085,1.86E-07,4.26E-07,0,1098.16443
2/11/1980,2.13E-05,788.768555,281.800079,3.55E-06,2.69E-05,2.24E-09,1097.1272
3/11/1980,2.44E-05,789.899475,284.144012,3.33E-06,3.48E-05,0,1097.56409
4/11/1980,2.42E-05,790.842285,286.544708,5.42E-06,5.89E-05,3.93E-09,1098.97278
5/11/1980,1.86E-05,791.987854,283.114746,2.15E-06,6.26E-06,0,1100.05713
6/11/1980,2.33E-05,792.685181,283.123322,1.71E-06,4.64E-06,7.04E-09,1098.81982
7/11/1980,2.78E-05,792.892639,284.272888,3.82E-06,3.78E-05,0,1098.34668
8/11/1980,3.07E-05,792.942139,288.30658,3.04E-07,3.64E-07,0,1097.34521
9/11/1980,2.56E-05,792.680237,288.5914,1.52E-06,4.54E-06,0,1095.13843
10/11/1980,3.13E-05,792.117798,288.128632,2.00E-06,1.99E-05,0,1093.71533
11/11/1980,2.30E-05,791.451233,279.666809,1.26E-06,2.38E-06,0,1091.9707
12/11/1980,2.29E-05,790.731812,278.255188,2.25E-06,1.03E-05,3.53E-08,1090.64795
13/11/1980,2.51E-05,789.976929,278.412842,1.06E-07,1.03E-08,3.90E-09,1089.08923
14/11/1980,2.29E-05,789.104614,285.001801,1.69E-06,2.99E-06,2.26E-09,1087.14905
15/11/1980,1.46E-05,788.24469,283.839142,3.55E-06,2.48E-05,0,1086.3219
16/11/1980,1.25E-05,787.655151,283.414307,4.11E-06,3.79E-05,0,1087.20715
17/11/1980,1.58E-05,787.454041,282.610687,3.03E-06,2.89E-05,1.03E-07,1089.16187
18/11/1980,1.42E-05,787.616821,284.0625,3.44E-06,3.68E-05,1.33E-06,1090.51807
19/11/1980,1.13E-05,788.031067,278.049011,9.13E-07,5.06E-06,4.21E-07,1091.23425
20/11/1980,1.00E-05,788.242065,274.454895,3.29E-07,3.64E-06,2.27E-06,1090.59802
21/11/1980,1.43E-05,788.197693,276.524994,1.26E-06,2.92E-06,8.74E-08,1090.15222
22/11/1980,1.64E-05,788.00116,279.240295,1.23E-06,7.77E-06,1.80E-08,1089.42334
23/11/1980,1.32E-05,787.7005,282.274902,1.72E-06,1.12E-05,5.35E-07,1088.58167
24/11/1980,1.57E-05,788.293335,287.651733,6.44E-06,0.000261804,1.04E-09,1098.26514
25/11/1980,1.03E-05,791.930176,281.090393,3.37E-06,1.81E-05,2.88E-08,1108.13794
26/11/1980,1.11E-05,795.090881,278.001556,1.84E-06,1.89E-05,0,1108.6095
27/11/1980,1.31E-05,797.621399,280.587708,1.67E-06,0.000114518,1.64E-05,1113.54138
28/11/1980,7.85E-06,801.322327,280.356323,1.50E-06,3.92E-06,1.06E-06,1117.84424
29/11/1980,1.36E-05,803.900757,278.169098,2.33E-07,3.14E-08,1.28E-09,1117.22632
30/11/1980,1.41E-05,805.171021,277.588959,9.54E-08,1.66E-09,2.61E-10,1115.96948
1/12/1980,1.79E-05,805.600525,281.886871,2.38E-07,8.30E-07,0,1114.68677
2/12/1980,2.17E-05,805.511597,283.845978,1.87E-06,6.08E-06,0,1113.26868
3/12/1980,1.57E-05,805.153503,277.779541,1.62E-07,7.76E-07,0,1111.729
4/12/1980,1.58E-05,804.825684,276.920898,1.94E-06,4.40E-05,4.74E-07,1112.29688
5/12/1980,1.63E-05,804.821655,278.294617,1.37E-07,0,0,1112.63953
6/12/1980,1.83E-05,804.686279,280.666168,5.84E-07,1.49E-06,0,1111.23547
7/12/1980,1.50E-05,804.304077,284.925323,4.58E-08,4.65E-08,0,1109.81934
8/12/1980,1.71E-05,803.787109,287.281982,1.37E-08,1.26E-08,0,1108.56311
9/12/1980,2.00E-05,803.09259,289.384644,4.79E-07,2.72E-06,0,1106.90625
10/12/1980,1.16E-05,802.413452,281.893616,1.78E-06,2.04E-05,7.10E-08,1106.15906
11/12/1980,7.74E-06,802.032043,278.453583,2.04E-07,2.26E-07,0,1106.33862
12/12/1980,1.31E-05,801.672974,281.092163,1.54E-06,2.20E-05,4.92E-10,1106.46008
13/12/1980,1.74E-05,801.368347,281.402557,2.89E-06,5.73E-05,0,1107.98743
14/12/1980,1.28E-05,801.486633,278.398346,2.31E-06,2.05E-05,0,1109.86487
15/12/1980,1.46E-05,801.765686,276.799866,1.53E-06,7.89E-06,2.45E-06,1110.19214
16/12/1980,1.13E-05,802.052734,278.842468,4.23E-06,7.20E-05,2.22E-06,1112.18079
17/12/1980,8.05E-06,803.108459,275.528137,3.04E-06,1.83E-05,1.69E-06,1115.23865
18/12/1980,1.20E-05,804.137756,277.939697,1.68E-06,4.76E-06,2.53E-07,1115.47534
19/12/1980,1.64E-05,804.9552,281.571075,2.57E-06,8.06E-05,5.61E-11,1117.62012
20/12/1980,1.33E-05,806.302368,272.353485,1.74E-06,1.12E-05,8.39E-06,1120.26599
21/12/1980,1.19E-05,807.418518,266.05069,1.61E-07,1.65E-09,9.52E-08,1119.96716
22/12/1980,8.02E-06,808.077698,273.561768,-9.21E-08,1.28E-05,1.94E-06,1119.73584
23/12/1980,9.21E-06,808.891968,278.611084,3.90E-06,9.63E-05,3.64E-08,1123.43066
24/12/1980,6.77E-06,810.713318,279.89502,1.63E-06,4.02E-05,2.37E-06,1128.05396
25/12/1980,1.11E-05,812.772522,269.633484,9.75E-07,3.43E-06,8.12E-06,1129.56421
26/12/1980,1.04E-05,814.104431,269.632599,7.42E-07,2.94E-06,2.36E-06,1129.31714
27/12/1980,1.36E-05,814.914612,271.831238,1.92E-06,1.96E-05,1.51E-05,1130.00256
28/12/1980,9.89E-06,815.675598,277.964111,1.39E-06,7.39E-06,2.46E-06,1130.67688
29/12/1980,9.09E-06,816.298462,277.706879,3.26E-07,1.46E-06,0,1130.22314
30/12/1980,8.39E-06,816.657104,277.362854,7.22E-07,2.20E-05,1.70E-09,1130.16699
31/12/1980,6.96E-06,817.147217,277.755737,7.04E-07,2.95E-06,1.96E-07,1130.70752
1/1/1981,7.89E-06,817.4151,278.251617,3.56E-07,6.63E-07,2.47E-08,1130.24451
2/1/1981,1.02E-05,817.450317,274.663513,1.12E-06,1.46E-05,4.00E-06,1130.2196
3/1/1981,1.30E-05,817.480286,275.372009,4.93E-07,6.47E-07,4.31E-08,1130.06067
4/1/1981,1.13E-05,817.320679,271.962372,6.80E-07,4.92E-06,4.97E-07,1129.06958
5/1/1981,1.23E-05,817.07135,271.739502,1.78E-07,0,4.16E-10,1128.39417
6/1/1981,1.33E-05,816.746887,271.420898,1.26E-06,6.91E-06,5.95E-06,1127.89453
7/1/1981,1.23E-05,816.444214,276.850494,1.35E-06,1.52E-05,6.21E-06,1127.86621
8/1/1981,8.13E-06,816.304688,270.121094,2.04E-07,8.42E-10,3.63E-11,1127.95496
9/1/1981,7.16E-06,816.109009,271.435486,3.17E-07,0,7.69E-09,1127.29199
10/1/1981,9.55E-06,815.845337,269.854309,4.58E-08,0,6.98E-09,1126.56494
11/1/1981,9.12E-06,815.500183,266.620422,5.29E-09,0,6.78E-09,1125.74353
12/1/1981,1.06E-05,815.097961,268.042938,5.18E-07,1.57E-07,3.29E-06,1125.03748
13/1/1981,1.14E-05,814.656189,266.033569,1.11E-07,3.31E-08,7.98E-08,1124.26672
14/1/1981,1.29E-05,814.163147,275.718201,1.22E-06,1.29E-05,2.60E-06,1123.80908
15/1/1981,9.44E-06,813.847412,278.447968,9.66E-07,4.66E-06,2.40E-07,1123.61475
16/1/1981,6.97E-06,813.583618,276.003784,7.43E-07,2.41E-06,8.76E-08,1123.29724
17/1/1981,1.13E-05,813.249512,272.275055,6.32E-07,5.94E-06,3.93E-08,1122.82715
18/1/1981,1.36E-05,812.871216,272.573181,6.31E-07,1.23E-06,5.64E-07,1122.14282
19/1/1981,9.75E-06,812.411011,273.934326,3.44E-07,1.00E-06,3.25E-08,1121.08167
20/1/1981,1.03E-05,812.037415,276.491058,1.74E-06,2.98E-05,7.99E-06,1121.79907
21/1/1981,9.70E-06,812.109009,280.924561,2.11E-06,4.24E-05,1.54E-06,1124.11011
22/1/1981,7.81E-06,812.789673,274.863068,1.36E-06,5.22E-06,3.73E-06,1125.49036
23/1/1981,6.97E-06,813.262573,274.993744,3.30E-07,5.34E-09,7.01E-11,1125.20276
24/1/1981,6.44E-06,813.417969,273.675537,1.08E-07,0,0,1124.61304
25/1/1981,7.85E-06,813.385132,274.22345,6.57E-08,0,0,1124.03186
26/1/1981,1.40E-05,813.178894,280.501923,3.01E-07,1.21E-06,6.90E-08,1123.22961
27/1/1981,1.30E-05,812.81366,282.043213,5.61E-07,2.32E-06,2.61E-07,1122.10156
28/1/1981,1.26E-05,812.431091,280.50235,1.65E-06,1.54E-05,1.16E-08,1121.66833
29/1/1981,1.37E-05,812.059265,277.153748,1.37E-07,0,0,1121.26306
30/1/1981,1.06E-05,811.717529,273.787354,1.98E-06,3.29E-05,2.41E-05,1122.29395
31/1/1981,1.28E-05,811.850647,269.262451,5.83E-07,6.73E-08,4.49E-07,1123.72314
1/2/1981,1.16E-05,811.933472,277.124176,8.50E-07,2.12E-06,1.94E-06,1122.89648
2/2/1981,1.46E-05,812.095093,277.004272,2.96E-06,4.26E-05,1.55E-05,1124.03186
3/2/1981,1.37E-05,812.57135,275.434235,2.08E-06,3.17E-05,4.02E-06,1126.63696
4/2/1981,1.43E-05,813.335815,269.885712,5.17E-07,3.90E-08,7.97E-08,1126.93372
5/2/1981,9.82E-06,813.690735,270.603668,4.00E-07,2.69E-07,2.25E-07,1125.84814
6/2/1981,1.10E-05,813.767334,275.156952,1.75E-06,2.01E-05,1.13E-05,1126.28076
7/2/1981,1.31E-05,814.067627,277.846344,1.81E-06,1.41E-05,1.84E-06,1127.14465
8/2/1981,1.42E-05,814.470642,278.926361,3.04E-06,2.63E-05,6.13E-07,1127.60339
9/2/1981,1.08E-05,814.834473,273.098785,2.15E-07,0,0,1127.57654
10/2/1981,1.53E-05,815.119507,279.601288,1.60E-06,5.86E-05,2.21E-05,1129.70728
11/2/1981,1.46E-05,817.398499,284.768372,1.71E-06,0.000195441,4.07E-05,1140.82434
12/2/1981,2.34E-05,821.90155,267.98056,1.90E-07,5.71E-10,1.49E-06,1148.32532
13/2/1981,1.81E-05,824.77771,274.332581,9.79E-07,3.10E-05,4.59E-06,1148.25476
14/2/1981,1.16E-05,826.92981,279.445038,1.60E-06,6.13E-05,2.75E-06,1150.75427
15/2/1981,1.28E-05,829.423828,278.857208,4.69E-07,0,0,1152.06567
16/2/1981,1.18E-05,831.026306,282.73288,2.77E-07,1.55E-06,2.03E-10,1151.0238
17/2/1981,1.46E-05,831.778137,284.364319,1.37E-06,1.03E-05,1.64E-11,1150.28125
18/2/1981,1.56E-05,832.0755,281.743988,1.64E-06,7.96E-06,2.44E-08,1149.63879
19/2/1981,1.59E-05,832.522461,285.066711,3.26E-06,0.000116625,0,1153.29077
20/2/1981,1.79E-05,834.350769,283.394318,3.19E-06,5.89E-05,0,1158.51978
21/2/1981,1.80E-05,836.65863,282.314026,3.74E-06,0.000126091,1.53E-08,1164.28162
22/2/1981,1.68E-05,839.689819,281.992249,8.62E-07,1.75E-06,0,1167.76721
23/2/1981,1.88E-05,842.035889,284.48877,3.79E-06,9.89E-05,0,1170.31372
24/2/1981,2.19E-05,844.545593,278.357269,1.63E-06,9.89E-06,2.59E-09,1172.34326
25/2/1981,2.20E-05,845.890808,280.607239,6.24E-08,1.38E-09,0,1171.03931
26/2/1981,2.03E-05,846.210144,279.162109,9.03E-08,1.12E-06,2.04E-08,1169.08777
27/2/1981,1.61E-05,846.039246,278.681702,1.21E-07,6.15E-07,2.19E-08,1167.55249
28/2/1981,2.83E-05,845.598999,284.344421,1.74E-07,2.87E-07,1.18E-09,1165.94788
1/3/1981,1.82E-05,844.865356,283.710022,7.07E-07,5.91E-06,1.30E-07,1163.78235
2/3/1981,1.74E-05,844.179138,281.980804,8.60E-07,4.07E-06,1.73E-10,1162.73987
3/3/1981,2.05E-05,843.543518,279.117401,5.61E-07,3.09E-05,5.69E-12,1162.30225
4/3/1981,2.16E-05,843.203674,278.986328,4.33E-07,1.65E-06,3.25E-07,1161.65076
5/3/1981,1.93E-05,842.721863,282.877594,3.55E-06,6.40E-05,2.08E-07,1162.13708
6/3/1981,1.81E-05,842.579407,280.089355,8.43E-07,1.24E-06,0,1163.36267
7/3/1981,1.64E-05,842.330444,277.93689,6.43E-07,3.04E-06,1.09E-07,1162.08044
8/3/1981,1.69E-05,841.840027,276.677795,2.69E-08,5.38E-08,1.33E-09,1160.69116
9/3/1981,1.94E-05,841.23999,277.649109,1.96E-07,4.62E-07,2.14E-07,1159.22546
10/3/1981,2.25E-05,840.517029,278.901672,1.20E-06,3.87E-06,9.73E-08,1157.59863
11/3/1981,2.43E-05,839.899353,280.500214,2.74E-06,6.91E-05,3.19E-07,1158.37109
12/3/1981,1.99E-05,839.927185,277.849335,9.04E-07,3.01E-06,5.72E-07,1159.06982
13/3/1981,2.67E-05,839.674011,282.245911,3.28E-07,4.42E-07,1.67E-07,1157.41382
14/3/1981,2.30E-05,839.01593,281.538544,1.13E-06,1.30E-05,0,1155.53638
15/3/1981,2.83E-05,838.481567,281.042175,1.49E-06,4.26E-05,1.75E-06,1155.65332
16/3/1981,2.23E-05,838.432312,282.04425,2.94E-06,3.95E-05,2.65E-08,1156.26575
17/3/1981,2.97E-05,838.639771,281.615692,1.72E-06,7.37E-05,2.60E-07,1158.82935
18/3/1981,2.66E-05,839.448059,281.852264,2.07E-06,2.94E-05,2.36E-07,1159.96375
19/3/1981,1.93E-05,839.977783,279.029755,8.85E-07,2.21E-06,6.53E-08,1159.30737
20/3/1981,2.40E-05,839.856018,279.458008,3.62E-07,6.01E-07,6.58E-08,1157.69189
21/3/1981,2.29E-05,839.258057,277.899078,2.31E-08,0,2.24E-08,1155.64075
22/3/1981,1.93E-05,838.666565,279.215179,4.65E-06,7.54E-05,1.53E-06,1156.72522
23/3/1981,1.79E-05,839.316406,279.036652,4.27E-06,0.000183963,5.27E-06,1165.58875
24/3/1981,2.20E-05,842.029907,278.403595,1.86E-06,1.25E-05,1.23E-06,1171.73499
25/3/1981,2.97E-05,843.975464,280.534241,5.70E-07,2.31E-06,7.16E-07,1170.30676
26/3/1981,2.95E-05,844.650696,282.068756,7.36E-07,7.06E-06,1.13E-07,1168.03345
27/3/1981,3.41E-05,844.605164,285.108704,3.25E-06,3.05E-05,1.28E-08,1166.70679
28/3/1981,2.94E-05,844.422607,284.852661,1.66E-07,0,0,1165.33618
29/3/1981,3.68E-05,843.805725,285.199463,1.50E-07,2.88E-06,9.65E-09,1162.57458
30/3/1981,2.85E-05,842.939026,285.587616,2.66E-06,3.23E-05,4.62E-08,1161.08081
31/3/1981,2.97E-05,842.246704,287.279724,3.29E-07,2.59E-07,0,1159.91357
1/4/1981,2.76E-05,841.440735,289.290009,3.63E-06,5.30E-05,0,1159.27637
2/4/1981,3.90E-05,840.833923,288.226013,1.05E-06,2.53E-06,0,1158.96216
3/4/1981,3.99E-05,839.989136,289.49707,8.24E-08,8.71E-08,0,1155.80176
4/4/1981,3.21E-05,838.774109,290.985107,1.94E-09,1.83E-09,0,1152.5321
5/4/1981,3.34E-05,837.440857,290.620819,1.27E-06,1.20E-05,0,1150.00183
6/4/1981,2.92E-05,836.078674,285.311737,1.56E-06,8.61E-06,1.44E-09,1148.07458
7/4/1981,3.73E-05,834.937134,284.098694,1.21E-06,4.17E-05,1.94E-08,1147.27673
8/4/1981,3.89E-05,834.251587,288.086029,6.79E-07,6.53E-06,0,1145.75891
9/4/1981,2.79E-05,833.222595,289.111542,9.35E-07,7.33E-06,0,1143.01294
10/4/1981,3.16E-05,832.080139,289.667419,1.78E-06,1.43E-05,0,1141.51318
11/4/1981,2.79E-05,830.929565,292.959869,1.36E-06,2.03E-05,0,1140.19446
12/4/1981,3.97E-05,829.670959,290.765472,1.19E-06,6.51E-06,0,1138.30261
13/4/1981,2.41E-05,828.266907,288.609528,2.44E-06,1.68E-05,0,1136.26404
14/4/1981,3.22E-05,827.088135,291.331726,9.18E-07,1.66E-05,0,1135.31616
15/4/1981,3.71E-05,825.886108,287.794495,2.20E-06,5.88E-06,0,1132.99817
16/4/1981,4.00E-05,824.379639,285.911346,7.37E-08,0,0,1130.03064
17/4/1981,3.65E-05,822.701111,289.905396,6.62E-07,6.31E-06,0,1126.81848
18/4/1981,3.74E-05,821.138123,294.075867,2.77E-06,5.27E-05,0,1125.71814
19/4/1981,3.90E-05,820.011719,289.956238,7.09E-07,7.25E-06,0,1124.8606
20/4/1981,2.79E-05,818.90509,290.435913,5.23E-06,5.68E-05,0,1124.48999
21/4/1981,2.74E-05,818.059692,285.521912,1.07E-06,6.00E-06,0,1124.44128
22/4/1981,3.94E-05,817.043091,287.185638,1.03E-07,4.72E-07,2.36E-12,1122.02991
23/4/1981,2.72E-05,815.784241,291.836365,2.03E-06,3.79E-05,0,1120.42078
24/4/1981,3.85E-05,814.773926,290.256042,1.80E-06,1.71E-05,0,1119.76404
25/4/1981,4.01E-05,813.642944,287.411591,1.35E-06,9.91E-06,0,1117.65271
26/4/1981,4.53E-05,812.328857,289.21109,9.40E-07,4.25E-06,0,1114.73083
27/4/1981,4.33E-05,810.808533,293.507355,5.94E-07,4.60E-06,0,1111.17236
28/4/1981,4.46E-05,809.170532,295.087555,9.05E-07,3.00E-06,0,1107.72217
29/4/1981,4.28E-05,807.379883,292.940765,2.00E-06,1.19E-05,0,1104.35864
30/4/1981,4.14E-05,805.684265,292.187805,5.72E-06,5.29E-05,0,1103.12134
1/5/1981,2.93E-05,804.389648,289.32724,4.58E-06,4.91E-05,0,1103.96155
2/5/1981,2.72E-05,803.458008,284.282318,1.58E-06,8.27E-06,2.95E-10,1103.95007
3/5/1981,3.66E-05,802.414551,285.645538,6.04E-07,1.82E-06,0,1101.96594
4/5/1981,5.31E-05,801.23822,289.585999,8.55E-07,2.26E-05,0,1099.19678
5/5/1981,4.38E-05,800.00824,291.697388,1.18E-07,1.00E-07,0,1095.54944
6/5/1981,3.81E-05,798.412781,290.867401,1.08E-06,5.92E-06,0,1092.21606
7/5/1981,3.12E-05,796.631775,287.589172,2.79E-06,3.00E-05,0,1090.41406
8/5/1981,3.31E-05,794.997559,289.436768,1.94E-06,7.82E-06,0,1089.3053
9/5/1981,3.34E-05,793.451965,289.345734,2.95E-06,3.70E-05,0,1088.48096
10/5/1981,3.78E-05,792.109924,290.500305,3.67E-06,4.25E-05,0,1088.5769
11/5/1981,3.52E-05,791.313049,291.164734,5.52E-06,0.000117233,0,1091.59692
12/5/1981,3.15E-05,791.705933,289.920868,6.46E-07,3.33E-06,0,1093.29968
13/5/1981,3.75E-05,791.587402,291.078552,2.54E-06,3.41E-05,0,1091.92151
14/5/1981,4.97E-05,791.431091,292.260712,4.10E-06,0.000145348,0,1095.46399
15/5/1981,4.10E-05,792.17511,291.319031,7.03E-06,8.15E-05,0,1099.99353
16/5/1981,3.64E-05,793.223694,289.36972,2.70E-06,1.18E-05,0,1100.51221
17/5/1981,4.40E-05,793.698303,291.285248,1.99E-06,2.01E-05,0,1098.40259
18/5/1981,5.52E-05,793.579224,292.68222,2.21E-06,2.33E-05,0,1096.01123
19/5/1981,4.59E-05,793.551025,292.937897,4.61E-06,0.000130802,0,1097.26819
20/5/1981,3.65E-05,794.525085,289.066559,2.63E-06,2.49E-05,0,1099.3551
21/5/1981,3.94E-05,794.898071,288.48761,4.49E-06,3.77E-05,0,1098.60339
22/5/1981,6.11E-05,794.804626,291.221619,8.28E-07,7.74E-06,0,1096.58862
23/5/1981,4.70E-05,794.45282,292.429871,5.07E-06,0.000148532,0,1097.828
24/5/1981,5.56E-05,795.299438,294.303223,2.32E-06,2.41E-05,0,1100.26367
25/5/1981,5.99E-05,795.914062,294.884705,4.89E-06,6.10E-05,0,1098.38403
26/5/1981,5.33E-05,796.199158,294.689819,4.83E-06,4.27E-05,0,1097.42871
27/5/1981,5.14E-05,795.831421,293.17865,2.64E-06,2.08E-05,0,1095.20325
28/5/1981,4.15E-05,794.985657,293.472198,4.20E-06,9.08E-05,0,1095.69189
29/5/1981,3.89E-05,794.53894,292.764252,4.78E-06,8.62E-05,0,1099.31836
30/5/1981,5.54E-05,794.685669,294.723541,6.02E-06,6.57E-05,0,1101.68079
31/5/1981,5.35E-05,794.882446,293.096191,3.46E-06,2.61E-05,0,1100.36646
1/6/1981,3.88E-05,795.006592,298.045715,4.03E-06,7.42E-05,0,1100.41626
2/6/1981,4.39E-05,795.583984,296.742493,4.64E-06,3.60E-05,0,1101.12427
3/6/1981,4.91E-05,795.794189,296.461914,3.84E-06,4.19E-05,0,1100.22156
4/6/1981,4.54E-05,795.687805,296.35965,2.44E-07,1.75E-07,0,1097.76196
5/6/1981,4.14E-05,795.050781,297.63504,3.36E-06,2.57E-05,0,1095.11938
6/6/1981,4.02E-05,794.272095,297.502411,2.70E-06,3.32E-05,0,1093.88635
7/6/1981,4.57E-05,793.715271,297.277252,6.03E-06,9.03E-05,0,1094.85669
8/6/1981,4.42E-05,793.917419,297.1698,6.03E-06,5.26E-05,0,1096.54846
9/6/1981,3.92E-05,793.87738,298.963257,3.17E-06,2.58E-05,0,1096.02527
10/6/1981,5.08E-05,793.641663,300.537018,3.14E-06,3.03E-05,0,1094.46179
11/6/1981,4.48E-05,792.988464,298.780853,1.78E-06,3.29E-06,0,1091.39819
12/6/1981,4.44E-05,791.970154,297.524506,1.46E-06,4.27E-06,0,1087.86096
13/6/1981,4.95E-05,790.638184,296.629791,2.46E-06,1.07E-05,0,1084.46289
14/6/1981,4.15E-05,789.088684,298.919067,4.52E-06,2.80E-05,0,1081.87573
15/6/1981,4.87E-05,787.5802,300.465332,4.47E-06,2.28E-05,0,1080.29932
16/6/1981,5.16E-05,786.085876,301.616882,4.61E-06,3.55E-05,0,1078.41174
17/6/1981,5.10E-05,784.572937,299.112366,2.76E-06,3.26E-05,0,1076.67017
18/6/1981,4.70E-05,783.185242,297.9776,6.30E-06,0.000124239,0,1079.09802
19/6/1981,5.34E-05,782.593506,299.624634,6.20E-06,6.65E-05,0,1082.0968
20/6/1981,3.87E-05,782.452515,298.312653,5.73E-06,6.94E-05,0,1083.271
21/6/1981,4.53E-05,782.920288,299.064453,6.93E-06,8.84E-05,0,1085.94031
22/6/1981,5.84E-05,783.463501,300.248474,7.75E-07,6.08E-06,0,1085.66785
23/6/1981,5.15E-05,783.242371,297.646149,1.39E-06,6.87E-06,0,1081.22083
24/6/1981,5.00E-05,782.47406,299.224548,3.73E-06,2.14E-05,0,1078.06958
25/6/1981,4.89E-05,781.562927,299.493774,6.31E-06,5.51E-05,0,1076.87854
26/6/1981,5.34E-05,780.750305,299.229523,2.27E-06,9.13E-06,0,1075.03149
27/6/1981,5.17E-05,779.629517,296.651123,9.57E-07,2.05E-06,0,1070.97302
28/6/1981,5.02E-05,778.236145,297.449921,4.13E-06,2.23E-05,0,1067.62634
29/6/1981,6.14E-05,776.749023,297.797577,2.00E-06,1.64E-05,0,1064.45471
30/6/1981,5.31E-05,775.131897,298.75238,2.88E-06,2.60E-05,0,1060.98584
1/7/1981,3.86E-05,773.846802,296.10199,8.10E-06,0.000125607,0,1062.81104
2/7/1981,4.36E-05,773.465576,296.750427,2.88E-06,1.74E-05,0,1065.01355
3/7/1981,2.41E-05,773.396484,297.120667,9.09E-06,0.000174449,0,1069.41638
4/7/1981,3.06E-05,774.949768,296.812836,8.35E-06,0.000155176,0,1080.5127
5/7/1981,4.54E-05,777.567505,297.629883,6.48E-06,5.73E-05,0,1086.09351
6/7/1981,5.29E-05,779.685791,299.454681,3.74E-06,2.75E-05,0,1085.05591
7/7/1981,3.65E-05,781.313538,298.849548,9.45E-06,0.000185819,0,1089.53418
8/7/1981,5.47E-05,784.051514,299.09079,2.68E-06,1.00E-05,0,1093.49377
9/7/1981,5.32E-05,785.601074,299.689331,5.44E-06,3.80E-05,0,1090.74683
10/7/1981,4.36E-05,786.468689,300.147491,9.02E-06,0.000115333,0,1092.47827
11/7/1981,5.19E-05,788.054016,299.608093,7.12E-06,0.000150096,0,1099.1239
12/7/1981,6.17E-05,790.248901,298.37381,1.61E-06,4.31E-06,0,1100.34253
13/7/1981,4.57E-05,791.364502,299.37973,4.45E-06,4.26E-05,0,1097.09338
14/7/1981,5.42E-05,791.874207,299.224976,5.05E-06,5.11E-05,0,1096.84082
15/7/1981,4.47E-05,791.984741,298.513,2.91E-06,1.80E-05,0,1095.13989
16/7/1981,3.92E-05,791.757202,297.953735,5.33E-06,3.84E-05,0,1093.76489
17/7/1981,4.61E-05,791.618713,298.569824,7.98E-06,5.34E-05,0,1093.73486
18/7/1981,5.16E-05,791.466736,299.501282,1.53E-06,4.29E-06,0,1092.18762
19/7/1981,5.26E-05,790.788757,299.568573,2.13E-06,9.32E-06,0,1088.19482
20/7/1981,5.16E-05,789.727051,299.353516,3.93E-06,1.54E-05,0,1084.45679
21/7/1981,3.70E-05,788.606079,300.242859,7.82E-06,7.54E-05,0,1084.40881
22/7/1981,4.35E-05,787.86438,298.989716,3.85E-06,3.47E-05,0,1085.46191
23/7/1981,4.95E-05,787.098511,298.214539,2.22E-06,1.17E-05,0,1083.35767
24/7/1981,4.04E-05,786.133484,297.854004,5.43E-06,5.18E-05,0,1081.78247
25/7/1981,4.26E-05,785.404114,297.727539,5.38E-06,4.37E-05,0,1081.87341
26/7/1981,4.30E-05,784.832886,299.549561,4.04E-06,1.49E-05,0,1080.70264
27/7/1981,3.82E-05,784.431885,300.43277,6.86E-06,0.000108789,0,1082.09082
28/7/1981,4.26E-05,784.945801,299.125946,6.59E-06,3.06E-05,0,1084.11206
29/7/1981,5.11E-05,785.072693,300.207153,4.04E-06,2.81E-05,0,1082.61255
30/7/1981,4.16E-05,784.529907,297.495087,2.04E-06,9.81E-06,0,1079.99597
31/7/1981,4.34E-05,783.634766,297.476135,1.93E-06,1.05E-05,0,1077.19934
1/8/1981,3.63E-05,782.560242,296.475891,3.72E-06,1.73E-05,0,1074.6731
2/8/1981,4.24E-05,781.434937,296.743713,2.74E-06,1.61E-05,0,1072.82837
3/8/1981,3.85E-05,780.44281,297.053528,6.48E-06,0.00015839,0,1076.22339
4/8/1981,4.29E-05,780.590637,297.435211,8.39E-06,7.45E-05,0,1081.8103
5/8/1981,4.51E-05,781.395691,297.791321,7.97E-06,9.68E-05,0,1084.84912
6/8/1981,4.17E-05,782.940308,297.559418,6.65E-06,0.000171278,0,1091.97974
7/8/1981,4.11E-05,785.90863,297.856323,8.68E-06,0.000163551,0,1101.67896
8/8/1981,5.37E-05,789.926025,296.483948,4.80E-06,0.00010551,0,1108.46716
